fid,name,left,top,right,bottom,id,Lat Grid,Lon Grid,Grid,Event Count
2920,statan Island,-74.1886,40.5736,-74.1844,40.5694,1817,18,16,Lat18Lon16,0
2927,statan Island,-74.1886,40.5694,-74.1844,40.5652,1818,17,16,Lat17Lon16,0
2925,statan Island,-74.1886,40.5652,-74.1844,40.561,1819,16,16,Lat16Lon16,18
2931,statan Island,-74.1886,40.561,-74.1844,40.5568,1820,15,16,Lat15Lon16,0
2929,statan Island,-74.1886,40.5568,-74.1844,40.5526,1821,14,16,Lat14Lon16,9
2935,statan Island,-74.1886,40.5526,-74.1844,40.5484,1822,13,16,Lat13Lon16,35
2933,statan Island,-74.1886,40.5484,-74.1844,40.5442,1823,12,16,Lat12Lon16,31
2948,statan Island,-74.1886,40.5442,-74.1844,40.54,1824,11,16,Lat11Lon16,17
2946,statan Island,-74.1886,40.54,-74.1844,40.5358,1825,10,16,Lat10Lon16,7
2952,statan Island,-74.1886,40.5358,-74.1844,40.5316,1826,9,16,Lat9Lon16,107
2950,statan Island,-74.1886,40.5316,-74.1844,40.5274,1827,8,16,Lat8Lon16,18
2956,statan Island,-74.1886,40.5274,-74.1844,40.5232,1828,7,16,Lat7Lon16,12
2954,statan Island,-74.1886,40.5232,-74.1844,40.519,1829,6,16,Lat6Lon16,6
2959,statan Island,-74.1886,40.519,-74.1844,40.5148,1830,5,16,Lat5Lon16,0
5259,Brooklyn,-73.9744,40.7122,-73.9702,40.708,6986,51,67,Lat51Lon67,0
5257,Brooklyn,-73.9744,40.708,-73.9702,40.7038,6987,50,67,Lat50Lon67,0
2990,statan Island,-74.1844,40.645,-74.1802,40.6408,1902,35,17,Lat35Lon17,0
2989,statan Island,-74.1844,40.6408,-74.1802,40.6366,1903,34,17,Lat34Lon17,7
3024,statan Island,-74.1844,40.6366,-74.1802,40.6324,1904,33,17,Lat33Lon17,0
3022,statan Island,-74.1844,40.6324,-74.1802,40.6282,1905,32,17,Lat32Lon17,0
3026,statan Island,-74.1844,40.6282,-74.1802,40.624,1906,31,17,Lat31Lon17,0
3025,statan Island,-74.1844,40.624,-74.1802,40.6198,1907,30,17,Lat30Lon17,0
3028,statan Island,-74.1844,40.6198,-74.1802,40.6156,1908,29,17,Lat29Lon17,0
3027,statan Island,-74.1844,40.6156,-74.1802,40.6114,1909,28,17,Lat28Lon17,0
3030,statan Island,-74.1844,40.6114,-74.1802,40.6072,1910,27,17,Lat27Lon17,0
3029,statan Island,-74.1844,40.6072,-74.1802,40.603,1911,26,17,Lat26Lon17,0
3008,statan Island,-74.1844,40.603,-74.1802,40.5988,1912,25,17,Lat25Lon17,0
3004,statan Island,-74.1844,40.5988,-74.1802,40.5946,1913,24,17,Lat24Lon17,0
3013,statan Island,-74.1844,40.5946,-74.1802,40.5904,1914,23,17,Lat23Lon17,0
3011,statan Island,-74.1844,40.5904,-74.1802,40.5862,1915,22,17,Lat22Lon17,0
3017,statan Island,-74.1844,40.5862,-74.1802,40.582,1916,21,17,Lat21Lon17,0
3015,statan Island,-74.1844,40.582,-74.1802,40.5778,1917,20,17,Lat20Lon17,0
3020,statan Island,-74.1844,40.5778,-74.1802,40.5736,1918,19,17,Lat19Lon17,0
3019,statan Island,-74.1844,40.5736,-74.1802,40.5694,1919,18,17,Lat18Lon17,0
3044,statan Island,-74.1844,40.5694,-74.1802,40.5652,1920,17,17,Lat17Lon17,0
3042,statan Island,-74.1844,40.5652,-74.1802,40.561,1921,16,17,Lat16Lon17,69
3048,statan Island,-74.1844,40.561,-74.1802,40.5568,1922,15,17,Lat15Lon17,28
3046,statan Island,-74.1844,40.5568,-74.1802,40.5526,1923,14,17,Lat14Lon17,35
3052,statan Island,-74.1844,40.5526,-74.1802,40.5484,1924,13,17,Lat13Lon17,16
3050,statan Island,-74.1844,40.5484,-74.1802,40.5442,1925,12,17,Lat12Lon17,21
3056,statan Island,-74.1844,40.5442,-74.1802,40.54,1926,11,17,Lat11Lon17,11
3054,statan Island,-74.1844,40.54,-74.1802,40.5358,1927,10,17,Lat10Lon17,41
3033,statan Island,-74.1844,40.5358,-74.1802,40.5316,1928,9,17,Lat9Lon17,5
3031,statan Island,-74.1844,40.5316,-74.1802,40.5274,1929,8,17,Lat8Lon17,8
3037,statan Island,-74.1844,40.5274,-74.1802,40.5232,1930,7,17,Lat7Lon17,10
3035,statan Island,-74.1844,40.5232,-74.1802,40.519,1931,6,17,Lat6Lon17,6
5306,Brooklyn,-73.9702,40.7206,-73.966,40.7164,7086,53,68,Lat53Lon68,0
5305,Brooklyn,-73.9702,40.7164,-73.966,40.7122,7087,52,68,Lat52Lon68,36.5
5327,Brooklyn,-73.9702,40.7122,-73.966,40.708,7088,51,68,Lat51Lon68,80.5
5325,Brooklyn,-73.9702,40.708,-73.966,40.7038,7089,50,68,Lat50Lon68,127
1986,Manhattan,-73.966,40.7416,-73.9618,40.7374,7183,58,69,Lat58Lon69,0
2004,Manhattan,-73.966,40.7374,-73.9618,40.7332,7184,57,69,Lat57Lon69,0
4526,Brooklyn,-73.966,40.7332,-73.9618,40.729,7185,56,69,Lat56Lon69,0
4530,Brooklyn,-73.966,40.7248,-73.9618,40.7206,7187,54,69,Lat54Lon69,0.5
4533,Brooklyn,-73.966,40.7206,-73.9618,40.7164,7188,53,69,Lat53Lon69,99.5
3112,statan Island,-74.1802,40.645,-74.176,40.6408,2004,35,18,Lat35Lon18,9
3110,statan Island,-74.1802,40.6408,-74.176,40.6366,2005,34,18,Lat34Lon18,1
3114,statan Island,-74.1802,40.6366,-74.176,40.6324,2006,33,18,Lat33Lon18,0
3113,statan Island,-74.1802,40.6324,-74.176,40.6282,2007,32,18,Lat32Lon18,0
3095,statan Island,-74.1802,40.6282,-74.176,40.624,2008,31,18,Lat31Lon18,13
3091,statan Island,-74.1802,40.624,-74.176,40.6198,2009,30,18,Lat30Lon18,0
3099,statan Island,-74.1802,40.6198,-74.176,40.6156,2010,29,18,Lat29Lon18,0
3097,statan Island,-74.1802,40.6156,-74.176,40.6114,2011,28,18,Lat28Lon18,0
3103,statan Island,-74.1802,40.6114,-74.176,40.6072,2012,27,18,Lat27Lon18,24
3101,statan Island,-74.1802,40.6072,-74.176,40.603,2013,26,18,Lat26Lon18,0
3107,statan Island,-74.1802,40.603,-74.176,40.5988,2014,25,18,Lat25Lon18,0
3105,statan Island,-74.1802,40.5988,-74.176,40.5946,2015,24,18,Lat24Lon18,0
3132,statan Island,-74.1802,40.5946,-74.176,40.5904,2016,23,18,Lat23Lon18,0
3130,statan Island,-74.1802,40.5904,-74.176,40.5862,2017,22,18,Lat22Lon18,0
3134,statan Island,-74.1802,40.5862,-74.176,40.582,2018,21,18,Lat21Lon18,0
3133,statan Island,-74.1802,40.582,-74.176,40.5778,2019,20,18,Lat20Lon18,0
3137,statan Island,-74.1802,40.5778,-74.176,40.5736,2020,19,18,Lat19Lon18,0
3136,statan Island,-74.1802,40.5736,-74.176,40.5694,2021,18,18,Lat18Lon18,0
3141,statan Island,-74.1802,40.5694,-74.176,40.5652,2022,17,18,Lat17Lon18,0
3139,statan Island,-74.1802,40.5652,-74.176,40.561,2023,16,18,Lat16Lon18,18
3117,statan Island,-74.1802,40.561,-74.176,40.5568,2024,15,18,Lat15Lon18,41
3115,statan Island,-74.1802,40.5568,-74.176,40.5526,2025,14,18,Lat14Lon18,24
3121,statan Island,-74.1802,40.5526,-74.176,40.5484,2026,13,18,Lat13Lon18,11
3119,statan Island,-74.1802,40.5484,-74.176,40.5442,2027,12,18,Lat12Lon18,39
3125,statan Island,-74.1802,40.5442,-74.176,40.54,2028,11,18,Lat11Lon18,47
3123,statan Island,-74.1802,40.54,-74.176,40.5358,2029,10,18,Lat10Lon18,9
3129,statan Island,-74.1802,40.5358,-74.176,40.5316,2030,9,18,Lat9Lon18,9
3127,statan Island,-74.1802,40.5316,-74.176,40.5274,2031,8,18,Lat8Lon18,0
3145,statan Island,-74.1802,40.5274,-74.176,40.5232,2032,7,18,Lat7Lon18,5
3143,statan Island,-74.1802,40.5232,-74.176,40.519,2033,6,18,Lat6Lon18,9
2060,Manhattan,-73.9618,40.75,-73.9576,40.7458,7283,60,70,Lat60Lon70,0
2066,Manhattan,-73.9618,40.7458,-73.9576,40.7416,7284,59,70,Lat59Lon70,62.5
2064,Manhattan,-73.9618,40.7416,-73.9576,40.7374,7285,58,70,Lat58Lon70,3.333333333
4580,Brooklyn,-73.9618,40.7374,-73.9576,40.7332,7286,57,70,Lat57Lon70,51
4579,Brooklyn,-73.9618,40.7332,-73.9576,40.729,7287,56,70,Lat56Lon70,45.5
4569,Brooklyn,-73.9618,40.729,-73.9576,40.7248,7288,55,70,Lat55Lon70,6
4567,Brooklyn,-73.9618,40.7248,-73.9576,40.7206,7289,54,70,Lat54Lon70,60.5
2112,Manhattan,-73.9576,40.7542,-73.9534,40.75,7384,61,71,Lat61Lon71,0
2111,Manhattan,-73.9576,40.75,-73.9534,40.7458,7385,60,71,Lat60Lon71,35
4620,Brooklyn,-73.9576,40.7416,-73.9534,40.7374,7387,58,71,Lat58Lon71,9.5
2704,statan Island,-74.176,40.645,-74.1718,40.6408,2106,35,19,Lat35Lon19,0
2703,statan Island,-74.176,40.6408,-74.1718,40.6366,2107,34,19,Lat34Lon19,0
2706,statan Island,-74.176,40.6366,-74.1718,40.6324,2108,33,19,Lat33Lon19,0
2705,statan Island,-74.176,40.6324,-74.1718,40.6282,2109,32,19,Lat32Lon19,0
2709,statan Island,-74.176,40.6282,-74.1718,40.624,2110,31,19,Lat31Lon19,0
2707,statan Island,-74.176,40.624,-74.1718,40.6198,2111,30,19,Lat30Lon19,0
2740,statan Island,-74.176,40.6198,-74.1718,40.6156,2112,29,19,Lat29Lon19,2
2738,statan Island,-74.176,40.6156,-74.1718,40.6114,2113,28,19,Lat28Lon19,83
2742,statan Island,-74.176,40.6114,-74.1718,40.6072,2114,27,19,Lat27Lon19,0
2741,statan Island,-74.176,40.6072,-74.1718,40.603,2115,26,19,Lat26Lon19,0
2744,statan Island,-74.176,40.603,-74.1718,40.5988,2116,25,19,Lat25Lon19,2
2743,statan Island,-74.176,40.5988,-74.1718,40.5946,2117,24,19,Lat24Lon19,5
2746,statan Island,-74.176,40.5946,-74.1718,40.5904,2118,23,19,Lat23Lon19,0
2745,statan Island,-74.176,40.5904,-74.1718,40.5862,2119,22,19,Lat22Lon19,0
2725,statan Island,-74.176,40.5862,-74.1718,40.582,2120,21,19,Lat21Lon19,0
2723,statan Island,-74.176,40.582,-74.1718,40.5778,2121,20,19,Lat20Lon19,0
2729,statan Island,-74.176,40.5778,-74.1718,40.5736,2122,19,19,Lat19Lon19,0
2727,statan Island,-74.176,40.5736,-74.1718,40.5694,2123,18,19,Lat18Lon19,0
2733,statan Island,-74.176,40.5694,-74.1718,40.5652,2124,17,19,Lat17Lon19,0
2731,statan Island,-74.176,40.5652,-74.1718,40.561,2125,16,19,Lat16Lon19,17
2737,statan Island,-74.176,40.561,-74.1718,40.5568,2126,15,19,Lat15Lon19,17
2735,statan Island,-74.176,40.5568,-74.1718,40.5526,2127,14,19,Lat14Lon19,40
2751,statan Island,-74.176,40.5526,-74.1718,40.5484,2128,13,19,Lat13Lon19,54
2749,statan Island,-74.176,40.5484,-74.1718,40.5442,2129,12,19,Lat12Lon19,18
2755,statan Island,-74.176,40.5442,-74.1718,40.54,2130,11,19,Lat11Lon19,30
2753,statan Island,-74.176,40.54,-74.1718,40.5358,2131,10,19,Lat10Lon19,39
2759,statan Island,-74.176,40.5358,-74.1718,40.5316,2132,9,19,Lat9Lon19,15
2757,statan Island,-74.176,40.5316,-74.1718,40.5274,2133,8,19,Lat8Lon19,0
2763,statan Island,-74.176,40.5274,-74.1718,40.5232,2134,7,19,Lat7Lon19,18
2761,statan Island,-74.176,40.5232,-74.1718,40.519,2135,6,19,Lat6Lon19,0
2481,Manhattan,-73.9534,40.7584,-73.9492,40.7542,7485,62,72,Lat62Lon72,0
2484,Manhattan,-73.9534,40.7542,-73.9492,40.75,7486,61,72,Lat61Lon72,18.5
4403,Brooklyn,-73.9534,40.7416,-73.9492,40.7374,7489,58,72,Lat58Lon72,92
2818,statan Island,-74.1718,40.645,-74.1676,40.6408,2208,35,20,Lat35Lon20,0
2816,statan Island,-74.1718,40.6408,-74.1676,40.6366,2209,34,20,Lat34Lon20,22
2820,statan Island,-74.1718,40.6366,-74.1676,40.6324,2210,33,20,Lat33Lon20,38
2819,statan Island,-74.1718,40.6324,-74.1676,40.6282,2211,32,20,Lat32Lon20,0
2822,statan Island,-74.1718,40.6282,-74.1676,40.624,2212,31,20,Lat31Lon20,4
2821,statan Island,-74.1718,40.624,-74.1676,40.6198,2213,30,20,Lat30Lon20,48
2824,statan Island,-74.1718,40.6198,-74.1676,40.6156,2214,29,20,Lat29Lon20,0
2823,statan Island,-74.1718,40.6156,-74.1676,40.6114,2215,28,20,Lat28Lon20,8
2802,statan Island,-74.1718,40.6114,-74.1676,40.6072,2216,27,20,Lat27Lon20,0
2798,statan Island,-74.1718,40.6072,-74.1676,40.603,2217,26,20,Lat26Lon20,9
2807,statan Island,-74.1718,40.603,-74.1676,40.5988,2218,25,20,Lat25Lon20,30
2805,statan Island,-74.1718,40.5988,-74.1676,40.5946,2219,24,20,Lat24Lon20,0
2811,statan Island,-74.1718,40.5946,-74.1676,40.5904,2220,23,20,Lat23Lon20,0
2809,statan Island,-74.1718,40.5904,-74.1676,40.5862,2221,22,20,Lat22Lon20,1
2815,statan Island,-74.1718,40.5862,-74.1676,40.582,2222,21,20,Lat21Lon20,64
2813,statan Island,-74.1718,40.582,-74.1676,40.5778,2223,20,20,Lat20Lon20,189
2840,statan Island,-74.1718,40.5778,-74.1676,40.5736,2224,19,20,Lat19Lon20,6
2838,statan Island,-74.1718,40.5736,-74.1676,40.5694,2225,18,20,Lat18Lon20,9
2844,statan Island,-74.1718,40.5694,-74.1676,40.5652,2226,17,20,Lat17Lon20,0
2842,statan Island,-74.1718,40.5652,-74.1676,40.561,2227,16,20,Lat16Lon20,4
2848,statan Island,-74.1718,40.561,-74.1676,40.5568,2228,15,20,Lat15Lon20,103
2846,statan Island,-74.1718,40.5568,-74.1676,40.5526,2229,14,20,Lat14Lon20,41
2852,statan Island,-74.1718,40.5526,-74.1676,40.5484,2230,13,20,Lat13Lon20,44
2850,statan Island,-74.1718,40.5484,-74.1676,40.5442,2231,12,20,Lat12Lon20,53
2827,statan Island,-74.1718,40.5442,-74.1676,40.54,2232,11,20,Lat11Lon20,42
2825,statan Island,-74.1718,40.54,-74.1676,40.5358,2233,10,20,Lat10Lon20,8
2831,statan Island,-74.1718,40.5358,-74.1676,40.5316,2234,9,20,Lat9Lon20,2
2829,statan Island,-74.1718,40.5316,-74.1676,40.5274,2235,8,20,Lat8Lon20,7
2835,statan Island,-74.1718,40.5274,-74.1676,40.5232,2236,7,20,Lat7Lon20,15
2833,statan Island,-74.1718,40.5232,-74.1676,40.519,2237,6,20,Lat6Lon20,0
2547,Manhattan,-73.9492,40.7626,-73.945,40.7584,7586,63,73,Lat63Lon73,0
2545,Manhattan,-73.9492,40.7584,-73.945,40.7542,7587,62,73,Lat62Lon73,310
4459,Brooklyn,-73.9492,40.7416,-73.945,40.7374,7591,58,73,Lat58Lon73,6
4450,Brooklyn,-73.9492,40.7374,-73.945,40.7332,7592,57,73,Lat57Lon73,0.5
2312,Manhattan,-73.945,40.771,-73.9408,40.7668,7686,65,74,Lat65Lon74,48.5
2310,Manhattan,-73.945,40.7668,-73.9408,40.7626,7687,64,74,Lat64Lon74,2
2296,Manhattan,-73.945,40.7626,-73.9408,40.7584,7688,63,74,Lat63Lon74,28
3411,statan Island,-74.1676,40.645,-74.1634,40.6408,2310,35,21,Lat35Lon21,0
3410,statan Island,-74.1676,40.6408,-74.1634,40.6366,2311,34,21,Lat34Lon21,41
3393,statan Island,-74.1676,40.6366,-74.1634,40.6324,2312,33,21,Lat33Lon21,89
3390,statan Island,-74.1676,40.6324,-74.1634,40.6282,2313,32,21,Lat32Lon21,142
3397,statan Island,-74.1676,40.6282,-74.1634,40.624,2314,31,21,Lat31Lon21,54
3395,statan Island,-74.1676,40.624,-74.1634,40.6198,2315,30,21,Lat30Lon21,49
3401,statan Island,-74.1676,40.6198,-74.1634,40.6156,2316,29,21,Lat29Lon21,28
3399,statan Island,-74.1676,40.6156,-74.1634,40.6114,2317,28,21,Lat28Lon21,29
3405,statan Island,-74.1676,40.6114,-74.1634,40.6072,2318,27,21,Lat27Lon21,29
3403,statan Island,-74.1676,40.6072,-74.1634,40.603,2319,26,21,Lat26Lon21,26
3431,statan Island,-74.1676,40.603,-74.1634,40.5988,2320,25,21,Lat25Lon21,14
3428,statan Island,-74.1676,40.5988,-74.1634,40.5946,2321,24,21,Lat24Lon21,30
3435,statan Island,-74.1676,40.5946,-74.1634,40.5904,2322,23,21,Lat23Lon21,0
3433,statan Island,-74.1676,40.5904,-74.1634,40.5862,2323,22,21,Lat22Lon21,33
3439,statan Island,-74.1676,40.5862,-74.1634,40.582,2324,21,21,Lat21Lon21,0
3437,statan Island,-74.1676,40.582,-74.1634,40.5778,2325,20,21,Lat20Lon21,0
3443,statan Island,-74.1676,40.5778,-74.1634,40.5736,2326,19,21,Lat19Lon21,13
3441,statan Island,-74.1676,40.5736,-74.1634,40.5694,2327,18,21,Lat18Lon21,0
3414,statan Island,-74.1676,40.5694,-74.1634,40.5652,2328,17,21,Lat17Lon21,0
3412,statan Island,-74.1676,40.5652,-74.1634,40.561,2329,16,21,Lat16Lon21,0
3418,statan Island,-74.1676,40.561,-74.1634,40.5568,2330,15,21,Lat15Lon21,45
3416,statan Island,-74.1676,40.5568,-74.1634,40.5526,2331,14,21,Lat14Lon21,31
3422,statan Island,-74.1676,40.5526,-74.1634,40.5484,2332,13,21,Lat13Lon21,56
3420,statan Island,-74.1676,40.5484,-74.1634,40.5442,2333,12,21,Lat12Lon21,32
3427,statan Island,-74.1676,40.5442,-74.1634,40.54,2334,11,21,Lat11Lon21,60
3424,statan Island,-74.1676,40.54,-74.1634,40.5358,2335,10,21,Lat10Lon21,40
3447,statan Island,-74.1676,40.5358,-74.1634,40.5316,2336,9,21,Lat9Lon21,37
3445,statan Island,-74.1676,40.5316,-74.1634,40.5274,2337,8,21,Lat8Lon21,51
3448,statan Island,-74.1676,40.5274,-74.1634,40.5232,2338,7,21,Lat7Lon21,9
4791,Brooklyn,-73.945,40.7374,-73.9408,40.7332,7694,57,74,Lat57Lon74,0
2347,Manhattan,-73.9408,40.7794,-73.9366,40.7752,7786,67,75,Lat67Lon75,0
2346,Manhattan,-73.9408,40.7752,-73.9366,40.771,7787,66,75,Lat66Lon75,0
2348,Manhattan,-73.9408,40.771,-73.9366,40.7668,7788,65,75,Lat65Lon75,5
4857,Brooklyn,-73.9408,40.7374,-73.9366,40.7332,7796,57,75,Lat57Lon75,18
4856,Brooklyn,-73.9408,40.7332,-73.9366,40.729,7797,56,75,Lat56Lon75,0
3485,statan Island,-74.1634,40.645,-74.1592,40.6408,2412,35,22,Lat35Lon22,0
3484,statan Island,-74.1634,40.6408,-74.1592,40.6366,2413,34,22,Lat34Lon22,44
3487,statan Island,-74.1634,40.6366,-74.1592,40.6324,2414,33,22,Lat33Lon22,84
3486,statan Island,-74.1634,40.6324,-74.1592,40.6282,2415,32,22,Lat32Lon22,125
3518,statan Island,-74.1634,40.6282,-74.1592,40.624,2416,31,22,Lat31Lon22,132
3516,statan Island,-74.1634,40.624,-74.1592,40.6198,2417,30,22,Lat30Lon22,49
3520,statan Island,-74.1634,40.6198,-74.1592,40.6156,2418,29,22,Lat29Lon22,32
3519,statan Island,-74.1634,40.6156,-74.1592,40.6114,2419,28,22,Lat28Lon22,65
3524,statan Island,-74.1634,40.6114,-74.1592,40.6072,2420,27,22,Lat27Lon22,23
3523,statan Island,-74.1634,40.6072,-74.1592,40.603,2421,26,22,Lat26Lon22,13
3528,statan Island,-74.1634,40.603,-74.1592,40.5988,2422,25,22,Lat25Lon22,1
3526,statan Island,-74.1634,40.5988,-74.1592,40.5946,2423,24,22,Lat24Lon22,12
3503,statan Island,-74.1634,40.5946,-74.1592,40.5904,2424,23,22,Lat23Lon22,71
3500,statan Island,-74.1634,40.5904,-74.1592,40.5862,2425,22,22,Lat22Lon22,65
3507,statan Island,-74.1634,40.5862,-74.1592,40.582,2426,21,22,Lat21Lon22,25
3505,statan Island,-74.1634,40.582,-74.1592,40.5778,2427,20,22,Lat20Lon22,71
3511,statan Island,-74.1634,40.5778,-74.1592,40.5736,2428,19,22,Lat19Lon22,30
3509,statan Island,-74.1634,40.5736,-74.1592,40.5694,2429,18,22,Lat18Lon22,0
3515,statan Island,-74.1634,40.5694,-74.1592,40.5652,2430,17,22,Lat17Lon22,0
3513,statan Island,-74.1634,40.5652,-74.1592,40.561,2431,16,22,Lat16Lon22,9
3537,statan Island,-74.1634,40.561,-74.1592,40.5568,2432,15,22,Lat15Lon22,42
3535,statan Island,-74.1634,40.5568,-74.1592,40.5526,2433,14,22,Lat14Lon22,32
3541,statan Island,-74.1634,40.5526,-74.1592,40.5484,2434,13,22,Lat13Lon22,33
3539,statan Island,-74.1634,40.5484,-74.1592,40.5442,2435,12,22,Lat12Lon22,82
3545,statan Island,-74.1634,40.5442,-74.1592,40.54,2436,11,22,Lat11Lon22,39
3543,statan Island,-74.1634,40.54,-74.1592,40.5358,2437,10,22,Lat10Lon22,12
3550,statan Island,-74.1634,40.5358,-74.1592,40.5316,2438,9,22,Lat9Lon22,18
3547,statan Island,-74.1634,40.5316,-74.1592,40.5274,2439,8,22,Lat8Lon22,21
3529,statan Island,-74.1634,40.5274,-74.1592,40.5232,2440,7,22,Lat7Lon22,5
4207,Bronx,-73.9366,40.8844,-73.9324,40.8802,7863,92,76,Lat92Lon76,0
4218,Bronx,-73.9366,40.8382,-73.9324,40.834,7874,81,76,Lat81Lon76,14
4217,Bronx,-73.9366,40.834,-73.9324,40.8298,7875,80,76,Lat80Lon76,0.5
4220,Bronx,-73.9366,40.8298,-73.9324,40.8256,7876,79,76,Lat79Lon76,139.5
4219,Bronx,-73.9366,40.8256,-73.9324,40.8214,7877,78,76,Lat78Lon76,37.5
4222,Bronx,-73.9366,40.8214,-73.9324,40.8172,7878,77,76,Lat77Lon76,59.5
4221,Bronx,-73.9366,40.8172,-73.9324,40.813,7879,76,76,Lat76Lon76,127.5
4208,Bronx,-73.9366,40.813,-73.9324,40.8088,7880,75,76,Lat75Lon76,295.5
2424,Manhattan,-73.9366,40.7794,-73.9324,40.7752,7888,67,76,Lat67Lon76,35.5
2422,Manhattan,-73.9366,40.7752,-73.9324,40.771,7889,66,76,Lat66Lon76,160.5
2427,Manhattan,-73.9366,40.771,-73.9324,40.7668,7890,65,76,Lat65Lon76,59
4900,Brooklyn,-73.9366,40.7332,-73.9324,40.729,7899,56,76,Lat56Lon76,10.5
4902,Brooklyn,-73.9366,40.729,-73.9324,40.7248,7900,55,76,Lat55Lon76,8
3851,Bronx,-73.9324,40.8844,-73.9282,40.8802,7965,92,77,Lat92Lon77,0
3893,Bronx,-73.9324,40.8466,-73.9282,40.8424,7974,83,77,Lat83Lon77,62.5
3892,Bronx,-73.9324,40.8424,-73.9282,40.8382,7975,82,77,Lat82Lon77,75.5
2619,statan Island,-74.1592,40.645,-74.155,40.6408,2514,35,23,Lat35Lon23,0
2617,statan Island,-74.1592,40.6408,-74.155,40.6366,2515,34,23,Lat34Lon23,0
2622,statan Island,-74.1592,40.6366,-74.155,40.6324,2516,33,23,Lat33Lon23,61
2620,statan Island,-74.1592,40.6324,-74.155,40.6282,2517,32,23,Lat32Lon23,97
2624,statan Island,-74.1592,40.6282,-74.155,40.624,2518,31,23,Lat31Lon23,54
2623,statan Island,-74.1592,40.624,-74.155,40.6198,2519,30,23,Lat30Lon23,0
2599,statan Island,-74.1592,40.6198,-74.155,40.6156,2520,29,23,Lat29Lon23,46
2595,statan Island,-74.1592,40.6156,-74.155,40.6114,2521,28,23,Lat28Lon23,9
2604,statan Island,-74.1592,40.6114,-74.155,40.6072,2522,27,23,Lat27Lon23,22
2602,statan Island,-74.1592,40.6072,-74.155,40.603,2523,26,23,Lat26Lon23,0
2608,statan Island,-74.1592,40.603,-74.155,40.5988,2524,25,23,Lat25Lon23,0
2606,statan Island,-74.1592,40.5988,-74.155,40.5946,2525,24,23,Lat24Lon23,8
2613,statan Island,-74.1592,40.5946,-74.155,40.5904,2526,23,23,Lat23Lon23,50
2610,statan Island,-74.1592,40.5904,-74.155,40.5862,2527,22,23,Lat22Lon23,25
2640,statan Island,-74.1592,40.5862,-74.155,40.582,2528,21,23,Lat21Lon23,49
2638,statan Island,-74.1592,40.582,-74.155,40.5778,2529,20,23,Lat20Lon23,6
2644,statan Island,-74.1592,40.5778,-74.155,40.5736,2530,19,23,Lat19Lon23,6
2642,statan Island,-74.1592,40.5736,-74.155,40.5694,2531,18,23,Lat18Lon23,0
2648,statan Island,-74.1592,40.5694,-74.155,40.5652,2532,17,23,Lat17Lon23,0
2646,statan Island,-74.1592,40.5652,-74.155,40.561,2533,16,23,Lat16Lon23,13
2653,statan Island,-74.1592,40.561,-74.155,40.5568,2534,15,23,Lat15Lon23,52
2650,statan Island,-74.1592,40.5568,-74.155,40.5526,2535,14,23,Lat14Lon23,75
2627,statan Island,-74.1592,40.5526,-74.155,40.5484,2536,13,23,Lat13Lon23,26
2625,statan Island,-74.1592,40.5484,-74.155,40.5442,2537,12,23,Lat12Lon23,23
2631,statan Island,-74.1592,40.5442,-74.155,40.54,2538,11,23,Lat11Lon23,31
2629,statan Island,-74.1592,40.54,-74.155,40.5358,2539,10,23,Lat10Lon23,31
2635,statan Island,-74.1592,40.5358,-74.155,40.5316,2540,9,23,Lat9Lon23,31
2633,statan Island,-74.1592,40.5316,-74.155,40.5274,2541,8,23,Lat8Lon23,5
3877,Bronx,-73.9324,40.8382,-73.9282,40.834,7976,81,77,Lat81Lon77,278
3885,Bronx,-73.9324,40.8214,-73.9282,40.8172,7980,77,77,Lat77Lon77,106.5
3884,Bronx,-73.9324,40.8172,-73.9282,40.813,7981,76,77,Lat76Lon77,74
3889,Bronx,-73.9324,40.813,-73.9282,40.8088,7982,75,77,Lat75Lon77,79
3888,Bronx,-73.9324,40.8088,-73.9282,40.8046,7983,74,77,Lat74Lon77,20
3895,Bronx,-73.9324,40.8046,-73.9282,40.8004,7984,73,77,Lat73Lon77,164.5
2176,Manhattan,-73.9324,40.7794,-73.9282,40.7752,7990,67,77,Lat67Lon77,0
4684,Brooklyn,-73.9324,40.729,-73.9282,40.7248,8002,55,77,Lat55Lon77,102
3963,Bronx,-73.9282,40.8844,-73.924,40.8802,8067,92,78,Lat92Lon78,0
3965,Bronx,-73.9282,40.8802,-73.924,40.876,8068,91,78,Lat91Lon78,0
3950,Bronx,-73.9282,40.8508,-73.924,40.8466,8075,84,78,Lat84Lon78,0
3955,Bronx,-73.9282,40.8466,-73.924,40.8424,8076,83,78,Lat83Lon78,19.5
3979,Bronx,-73.9282,40.8046,-73.924,40.8004,8086,73,78,Lat73Lon78,15
2228,Manhattan,-73.9282,40.7794,-73.924,40.7752,8092,67,78,Lat67Lon78,21.5
3175,statan Island,-74.155,40.6408,-74.1508,40.6366,2617,34,24,Lat34Lon24,33
3180,statan Island,-74.155,40.6366,-74.1508,40.6324,2618,33,24,Lat33Lon24,26
3179,statan Island,-74.155,40.6324,-74.1508,40.6282,2619,32,24,Lat32Lon24,67
3183,statan Island,-74.155,40.6282,-74.1508,40.624,2620,31,24,Lat31Lon24,34
3181,statan Island,-74.155,40.624,-74.1508,40.6198,2621,30,24,Lat30Lon24,11
3187,statan Island,-74.155,40.6198,-74.1508,40.6156,2622,29,24,Lat29Lon24,27
